, time_stamp (sec),ene,modi_ene
648,85.54249007,36.0,61.0
649,85.71099926,124.0,211.0
650,86.13929751,179.0,304.0
651,86.15740223,185.0,314.0
652,86.25445063,187.0,318.0
653,86.5185997,59.0,100.0
654,86.60480978,63.0,107.0
655,86.64475158,103.0,175.0
656,86.66116705,67.0,114.0
657,86.66958747,600.0,1020.0
658,86.72181697,265.0,450.0
659,87.04843255,99.0,168.0
660,87.06259346,389.0,661.0
661,87.53212764,90.0,153.0
662,87.77515526,101.0,172.0
663,88.33458603,52.0,88.0
664,88.35918721,70.0,119.0
665,89.0299272,63.0,107.0
666,89.3384263,54.0,92.0
667,89.49209093,152.0,258.0
668,89.61780603,129.0,219.0
669,90.01718678,81.0,138.0
670,90.03603785,46.0,78.0
671,90.12205583,152.0,258.0
672,90.13484865,111.0,189.0
673,90.15273454,149.0,253.0
674,90.15578499,104.0,177.0
675,90.19528121,594.0,1010.0
676,90.19675724,111.0,189.0
677,90.26918046,57.0,97.0
678,90.32638324,622.0,1057.0
679,90.68388303,43.0,73.0
680,91.49759609,56.0,95.0
681,91.63820368,180.0,306.0
682,91.72467989,80.0,136.0
683,91.8477956,99.0,168.0
684,92.00575388,152.0,258.0
685,92.2209512,108.0,184.0
686,92.23775788,124.0,211.0
687,92.45251395,71.0,121.0
688,92.50422359,50.0,85.0
689,92.53498865,87.0,148.0
690,92.80567478,76.0,129.0
691,92.90809485,184.0,313.0
692,93.16782986,97.0,165.0
693,93.24115936,190.0,323.0
694,93.60805349,44.0,75.0
695,93.75542125,64.0,109.0
696,93.76580327,109.0,185.0
697,94.00213021,168.0,286.0
698,94.27757097,258.0,439.0
699,94.32343869,626.0,1064.0
700,94.5625418,93.0,158.0
701,94.77782626,273.0,464.0
702,94.792295,278.0,473.0
703,94.9238334,61.0,104.0
704,94.99728983,332.0,564.0
705,95.00948931,129.0,219.0
706,95.26531119,191.0,325.0
707,95.26806327,686.0,1166.0
708,95.38013614,64.0,109.0
709,95.42232755,436.0,741.0
710,95.91089009,81.0,138.0
711,95.91233928,150.0,255.0
712,96.36813606,141.0,240.0
713,96.47703161,87.0,148.0
714,96.54083038,56.0,95.0
715,96.66248255,208.0,354.0
716,96.91888182,58.0,99.0
717,97.17710922,148.0,252.0
718,97.39079504,101.0,172.0
719,97.45366581,78.0,133.0
720,97.46083934,152.0,258.0
721,97.54600076,67.0,114.0
722,97.65057741,71.0,121.0
723,97.76638582,60.0,102.0
724,97.95277443,84.0,143.0
725,97.99402952,68.0,116.0
726,98.05025994,85.0,144.0
727,98.05739371,58.0,99.0
728,98.35137277,220.0,374.0
729,98.77112136,228.0,388.0
730,98.80240791,77.0,131.0
731,98.86574348,46.0,78.0
732,99.22823065,77.0,131.0
733,99.34384174,382.0,649.0
734,99.55003227,62.0,105.0
735,99.61222902,72.0,122.0
736,99.73284131,90.0,153.0
737,99.86987173,51.0,87.0
738,99.90965686,316.0,537.0
739,99.96170495,151.0,257.0
740,100.23595795,120.0,204.0
741,100.95816988,46.0,78.0
742,101.20398667,122.0,207.0
743,101.52989384,172.0,292.0
744,101.53408826,109.0,185.0
745,101.54623966,214.0,364.0
