, time_stamp (sec),ene,modi_ene
505,22.70837894,48.0,82.0
506,22.80651043,100.0,170.0
507,22.88041609,69.0,117.0
508,22.88895117,73.0,124.0
509,22.91531235,78.0,133.0
510,22.9170863,63.0,107.0
511,22.94326042,82.0,139.0
512,22.97823918,112.0,190.0
513,23.07001463,81.0,138.0
514,23.10853829,82.0,139.0
515,23.10937309,72.0,122.0
516,23.23214313,53.0,90.0
517,23.26432952,88.0,150.0
518,23.39496195,57.0,97.0
519,23.57557915,63.0,107.0
520,23.5883044,555.0,944.0
521,23.5995893,95.0,162.0
522,23.64102451,90.0,153.0
523,23.68353211,94.0,160.0
524,23.71151016,70.0,119.0
525,23.81293831,93.0,158.0
526,23.81316444,91.0,155.0
527,23.83931856,63.0,107.0
528,23.88399457,348.0,592.0
529,23.89777798,48.0,82.0
530,23.89909848,83.0,141.0
531,23.90516143,86.0,146.0
532,23.96870869,61.0,104.0
533,23.99411668,684.0,1163.0
534,23.99909682,37.0,63.0
535,24.00526897,72.0,122.0
536,24.01417429,76.0,129.0
537,24.02247043,64.0,109.0
538,24.19699146,50.0,85.0
539,24.23219052,76.0,129.0
540,24.23343278,77.0,131.0
541,24.2638684,47.0,80.0
542,24.32139661,72.0,122.0
543,24.35691096,72.0,122.0
544,24.36672288,58.0,99.0
545,24.54395483,69.0,117.0
546,24.55344965,78.0,133.0
547,24.56153093,71.0,121.0
548,24.59359363,60.0,102.0
549,24.62018118,59.0,100.0
550,24.64087373,92.0,156.0
551,24.64150292,54.0,92.0
552,24.68711973,59.0,100.0
553,24.69241504,90.0,153.0
554,24.75451666,66.0,112.0
555,24.81949021,68.0,116.0
556,24.9198636,82.0,139.0
557,24.95543345,245.0,416.0
558,25.09570834,75.0,128.0
559,25.11280386,49.0,83.0
560,25.12722798,55.0,94.0
561,25.18569402,272.0,462.0
562,25.18729326,90.0,153.0
563,25.26720612,76.0,129.0
564,25.3650947,80.0,136.0
565,25.3903148,82.0,139.0
566,25.41589812,72.0,122.0
567,25.42644753,66.0,112.0
568,25.47241851,61.0,104.0
569,25.5549594,168.0,286.0
570,25.62969778,69.0,117.0
571,25.66041733,66.0,112.0
572,25.66707918,77.0,131.0
573,25.67721005,71.0,121.0
574,25.68174641,78.0,133.0
575,25.75363453,47.0,80.0
576,25.77780472,179.0,304.0
577,25.82528554,82.0,139.0
578,25.89020705,47.0,80.0
579,25.95356321,76.0,129.0
580,25.98197201,75.0,128.0
581,25.99916087,55.0,94.0
582,26.00804334,81.0,138.0
583,26.04439363,75.0,128.0
584,26.04699756,352.0,598.0
585,26.11231955,69.0,117.0
586,26.16025702,89.0,151.0
587,26.16777661,87.0,148.0
588,26.18883632,59.0,100.0
589,26.19695403,73.0,124.0
590,26.20189325,52.0,88.0
591,26.23324722,88.0,150.0
592,26.23326935,97.0,165.0
593,26.23975975,74.0,126.0
594,26.28303917,88.0,150.0
595,26.33756759,72.0,122.0
596,26.38289378,50.0,85.0
597,26.39814368,57.0,97.0
598,26.43955915,72.0,122.0
599,26.48862148,73.0,124.0
600,26.50867108,78.0,133.0
601,26.52704283,98.0,167.0
602,26.55960518,160.0,272.0
603,26.58205764,83.0,141.0
604,26.62677431,92.0,156.0
605,26.72572304,77.0,131.0
606,26.74170532,182.0,309.0
607,26.75814738,61.0,104.0
608,26.85807506,49.0,83.0
609,26.93805713,52.0,88.0
610,26.96725516,83.0,141.0
611,26.99062969,80.0,136.0
612,27.13104651,86.0,146.0
613,27.29649988,47.0,80.0
614,27.33531428,57.0,97.0
615,27.3431779,78.0,133.0
616,27.40778314,54.0,92.0
617,27.41961972,76.0,129.0
618,27.47205968,296.0,503.0
619,27.54421012,91.0,155.0
620,27.54757687,70.0,119.0
621,27.5731886,80.0,136.0
622,27.58580573,82.0,139.0
623,27.62389808,54.0,92.0
624,27.65034076,64.0,109.0
625,27.65299404,87.0,148.0
626,27.72028959,366.0,622.0
627,27.78240719,64.0,109.0
628,27.80077918,272.0,462.0
629,27.91118043,72.0,122.0
630,27.9444622,67.0,114.0
631,27.96350825,192.0,326.0
632,28.00847364,83.0,141.0
633,28.06074331,80.0,136.0
634,28.10815683,84.0,143.0
635,28.1183553,78.0,133.0
636,28.131932,81.0,138.0
637,28.1370956,79.0,134.0
638,28.3152408,74.0,126.0
639,28.36066798,109.0,185.0
640,28.38960519,99.0,168.0
641,28.40388845,89.0,151.0
642,28.40481056,208.0,354.0
643,28.43985401,96.0,163.0
644,28.47462796,58.0,99.0
645,28.48997725,152.0,258.0
646,28.52084759,396.0,673.0
647,28.68295497,122.0,207.0
648,28.70105292,98.0,167.0
649,28.71583328,74.0,126.0
650,28.89758745,56.0,95.0
651,29.11670698,375.0,638.0
652,29.16298329,169.0,287.0
653,29.21997339,116.0,197.0
654,29.26951253,80.0,136.0
655,29.29947141,166.0,282.0
656,29.37270245,65.0,110.0
657,29.44293559,78.0,133.0
658,29.51770262,93.0,158.0
659,29.67397598,70.0,119.0
660,29.70065906,64.0,109.0
661,29.76469206,72.0,122.0
662,29.76643444,50.0,85.0
663,29.79056688,81.0,138.0
664,29.81095009,75.0,128.0
665,29.86002322,79.0,134.0
666,29.86248036,78.0,133.0
667,29.94071732,46.0,78.0
668,29.96339064,90.0,153.0
669,30.01725353,70.0,119.0
670,30.04325579,137.0,233.0
671,30.07530212,84.0,143.0
672,30.14166576,76.0,129.0
673,30.23785412,82.0,139.0
674,30.25218634,77.0,131.0
675,30.36738493,86.0,146.0
676,30.37375707,74.0,126.0
677,30.39637386,59.0,100.0
678,30.40295804,460.0,782.0
679,30.43957716,52.0,88.0
680,30.46680109,79.0,134.0
681,30.49417644,43.0,73.0
682,30.4984045,51.0,87.0
683,30.50718699,55.0,94.0
684,30.63471441,65.0,110.0
685,30.63613773,84.0,143.0
686,30.65745814,174.0,296.0
687,30.7015242,79.0,134.0
688,30.70719865,64.0,109.0
689,30.71159656,78.0,133.0
690,30.74069908,76.0,129.0
691,30.78448331,68.0,116.0
692,30.7912857,64.0,109.0
693,30.8377533,71.0,121.0
694,30.85772895,86.0,146.0
695,30.90155259,86.0,146.0
696,30.92764101,79.0,134.0
697,30.98001291,60.0,102.0
698,31.0297735,63.0,107.0
699,31.15429441,84.0,143.0
700,31.19122258,82.0,139.0
701,31.20669073,78.0,133.0
702,31.22615512,74.0,126.0
703,31.28808967,79.0,134.0
704,31.31705515,75.0,128.0
705,31.34610591,66.0,112.0
706,31.37660311,57.0,97.0
707,31.3871265,40.0,68.0
708,31.44156797,75.0,128.0
709,31.56353653,141.0,240.0
710,31.56491629,82.0,139.0
711,31.57611077,58.0,99.0
712,31.5798067,82.0,139.0
713,31.63413117,68.0,116.0
714,31.79522846,67.0,114.0
715,31.85308652,80.0,136.0
716,31.91609529,80.0,136.0
717,31.92877676,80.0,136.0
718,31.93397461,94.0,160.0
719,31.94684964,74.0,126.0
720,31.96395796,78.0,133.0
721,31.96797867,113.0,192.0
722,32.0017442,79.0,134.0
723,32.06660773,117.0,199.0
724,32.11662299,81.0,138.0
725,32.12669917,49.0,83.0
726,32.24897102,72.0,122.0
727,32.28148276,78.0,133.0
728,32.35099536,35.0,60.0
729,32.37139181,67.0,114.0
730,32.38938982,50.0,85.0
731,32.43241546,80.0,136.0
732,32.44682029,64.0,109.0
733,32.45682145,191.0,325.0
734,32.46233687,77.0,131.0
735,32.46673599,78.0,133.0
736,32.46738508,77.0,131.0
737,32.60390589,75.0,128.0
738,32.69911649,99.0,168.0
739,32.70828311,84.0,143.0
740,32.74231639,79.0,134.0
741,32.76323156,63.0,107.0
742,32.80340146,57.0,97.0
743,32.81036305,79.0,134.0
744,32.84719174,47.0,80.0
745,32.84784888,87.0,148.0
746,32.88175375,83.0,141.0
747,32.88642493,79.0,134.0
748,32.92644363,88.0,150.0
749,32.94649046,75.0,128.0
750,33.02648407,50.0,85.0
751,33.07302638,84.0,143.0
752,33.12274027,79.0,134.0
753,33.16380688,52.0,88.0
754,33.17183642,91.0,155.0
755,33.26666535,72.0,122.0
756,33.28814406,68.0,116.0
757,33.34881448,318.0,541.0
758,33.37519659,56.0,95.0
759,33.43580666,97.0,165.0
760,33.44184906,69.0,117.0
761,33.54953075,76.0,129.0
762,33.55288376,51.0,87.0
763,33.58524492,87.0,148.0
764,33.67579449,57.0,97.0
765,33.81739917,48.0,82.0
766,34.00391298,56.0,95.0
767,34.04646603,95.0,162.0
768,34.05993441,85.0,144.0
769,34.06834854,93.0,158.0
770,34.14570695,58.0,99.0
771,34.17139073,103.0,175.0
772,34.21016755,58.0,99.0
773,34.24069879,63.0,107.0
774,34.24302779,77.0,131.0
775,34.27802551,74.0,126.0
776,34.28398793,82.0,139.0
777,34.31105426,67.0,114.0
778,34.31220973,64.0,109.0
779,34.43244084,69.0,117.0
780,34.56639394,358.0,609.0
781,34.57865701,88.0,150.0
782,34.62445628,101.0,172.0
783,34.66934216,58.0,99.0
784,34.79000798,76.0,129.0
785,34.80517069,88.0,150.0
786,34.80715649,122.0,207.0
787,34.81688821,98.0,167.0
788,34.85523639,106.0,180.0
789,34.91765641,94.0,160.0
790,34.9466207,82.0,139.0
791,34.9743625,44.0,75.0
792,34.99858722,80.0,136.0
793,35.0021059,38.0,65.0
794,35.01456155,37.0,63.0
795,35.02637417,76.0,129.0
796,35.07757331,52.0,88.0
797,35.08322463,67.0,114.0
798,35.09727414,79.0,134.0
799,35.15090843,75.0,128.0
