event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
434,341008,85225,81023,106617,68143,78.93864110
435,102392,19223,26539,40609,16021,79.04594603
436,297042,99215,53237,85688,58902,79.65651720
437,215981,21775,113665,41582,38959,79.87636794
438,132802,27993,22524,13210,69075,80.35833658
439,369469,37659,172381,49141,110288,80.37390675
440,67506,6868,22915,6248,31475,80.69438400
441,154511,48795,25572,24278,55866,81.11188511
442,59408,11803,18617,15832,13156,81.32758335
443,75247,20861,10956,8147,35283,81.89138309
444,50437,4464,26670,11628,7675,81.98724268
445,50078,13475,9287,19981,7335,82.11797829
446,327982,93203,50727,143132,40920,82.64130119
447,144572,16805,68993,24025,34749,83.10968940
448,80192,15969,18479,9831,35913,83.30220134
449,94686,14914,36752,18693,24327,83.83921206
450,106697,10715,41076,10230,44676,83.91514390
451,326154,148700,30411,38336,108707,84.32274911
452,563012,234172,55894,70412,202534,84.32275789
453,77504,8701,33427,24697,10679,84.81805307
454,39200,2872,20572,8917,6839,84.85333648
455,55503,28784,5602,11372,9745,84.90095031
456,98387,43999,10518,12857,31013,84.97687974
457,310247,126626,27988,129328,26305,85.15516086
458,92833,11671,30430,40698,10034,85.16239189
459,66693,4324,30179,25951,6239,85.26983115
460,70736,20457,8370,35957,5952,85.61794340
461,105674,47581,9553,10127,38413,85.73393080
462,237598,98319,31830,37603,69846,86.06819630
463,175409,40865,31277,82223,21044,86.12499808
464,110152,25241,19112,53357,12442,86.12527670
465,129866,62798,12875,38139,16054,86.19796274
466,239001,27862,114434,56584,40121,86.23235327
467,59880,14567,8457,31134,5722,86.62975924
468,37265,6341,7878,3264,19782,87.06482019
469,273625,88804,47478,90460,46883,87.08770533
470,42517,17001,4208,17095,4213,87.26754586
471,103805,22112,27306,17951,36436,87.27183204
472,97693,19837,27759,31714,18383,87.99040543
473,181455,26064,69327,29013,57051,88.03220774
474,339740,113443,39937,32420,153940,88.10323887
475,548925,60500,234746,175949,77730,88.23528822
476,58516,4492,24740,24871,4413,88.40163233
477,351106,40913,169397,59732,81064,88.69996893
478,247421,44267,62312,108117,32725,88.88263498
479,64377,10788,13314,33886,6389,88.93023543
480,112625,30855,16930,51854,12986,89.13519599
481,241588,93159,22922,102646,22861,89.15280341
482,318858,34033,153169,43543,88113,89.39737947
483,198795,25020,87050,53295,33430,89.47819699
484,70412,26655,8558,26576,8623,89.68231095
485,139006,45255,26579,38277,28895,89.68803931
486,677279,81544,259495,248614,87626,90.10840370
487,233667,70123,47170,72159,44215,90.27405457
488,85182,10265,24386,8031,42500,90.35625687
489,558815,113409,171235,151909,122262,90.57210712
490,131634,12985,67131,33549,17969,90.61046237
