event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
325,63792,24966,5866,5327,27633,67.02068328
326,142997,30503,38631,28007,45856,67.07976021
327,60420,32028,5236,14427,8729,67.33845338
328,62997,4563,33214,17111,8109,67.38935348
329,157693,55532,19932,64577,17652,67.44524453
330,294922,34608,135176,78410,46728,67.65412500
331,119620,32419,19258,13740,54203,67.88658476
332,150249,30501,32636,18659,68453,68.34253589
333,98764,21395,17859,48560,10950,68.58873097
334,61367,30059,5757,18129,7422,68.84618544
335,126580,35349,26598,25848,38785,68.99633522
336,315610,63025,99105,66760,86720,69.24184894
337,51719,11247,8829,26354,5289,69.27739013
338,53644,17435,7860,20782,7567,69.34563654
339,214273,33416,83425,48872,48560,69.62013602
340,52453,22613,6639,14140,9061,69.64764625
341,74165,6879,30534,29985,6767,69.79800896
342,85878,23899,10542,7463,43974,69.88202889
343,556246,210724,62736,222517,60269,69.92100302
344,108892,23056,27206,41296,17334,69.97418872
345,246302,26742,125853,45978,47729,70.23617177
346,113070,29101,26776,33765,23428,70.31396832
347,168044,54256,32563,38934,42291,70.34733812
348,51039,14215,10611,16300,9913,70.58367646
349,110646,38032,18162,33721,20731,70.77093061
350,55033,24269,4342,21747,4675,70.80618515
351,164485,53430,18685,15399,76971,71.04656310
352,117724,54815,10394,41393,11122,71.30833980
353,124824,14480,39333,11253,59758,71.52634125
354,279494,107788,38307,41459,91940,71.70672675
355,101153,31535,11638,48888,9092,71.97577397
356,298497,80121,54018,119885,44473,72.01620895
357,318377,50655,118386,89611,59725,72.21998819
358,119396,17001,36222,15824,50349,72.29056678
359,124318,23447,24748,11699,64424,72.44444180
360,206558,78703,19494,17860,90501,72.75167791
361,60398,24858,7164,19982,8394,72.83149178
362,112076,10281,41659,9588,50548,73.19059923
363,123237,21572,33719,51768,16178,73.29151552
364,60901,30023,6691,10878,13309,73.57578540
365,182749,74126,25703,53137,29783,74.10431777
366,114885,12831,56251,21991,23812,74.64871286
367,286220,35605,127234,75533,47848,74.74143270
368,57358,10181,19220,10946,17011,75.11521247
369,53753,7426,21055,17092,8180,75.41071069
370,169135,76506,19203,50143,23283,75.73540500
371,250408,28876,113084,69041,39407,75.75656938
372,65803,15267,12491,29785,8260,75.79019142
373,396552,112876,66374,161711,55591,75.79270005
374,66337,28661,8064,10944,18668,76.16418918
375,159756,40745,36299,52650,30062,76.41716321
376,85533,10778,23242,43596,7917,76.84797365
377,51498,11723,13078,8493,18204,77.03080969
378,92533,21649,17809,11497,41578,77.15070140
379,209297,18788,98057,21870,70582,77.30833197
380,139236,14658,46905,11894,65779,77.33778470
381,54464,14880,12064,11355,16165,77.70521561
382,359375,48841,117317,45253,147964,78.06767719
383,90350,17976,28215,25921,18238,78.19009485
384,385089,53828,108218,39043,184000,78.58491224
385,51786,4888,26414,6662,13822,78.61831516
386,44422,22948,4414,7338,9722,78.73097839
387,145844,48952,15622,12733,68537,78.78479025
388,109547,58262,10435,17693,23157,78.88678032
389,90684,10942,26770,8714,44258,79.19033618
390,84170,16668,18714,38852,9936,79.24728897
391,202330,38868,65425,52099,45938,79.78986952
392,456960,97375,115204,77122,167259,79.88679539
393,97668,9796,46786,28510,12576,80.00906298
394,152768,14553,79927,35127,23161,80.19740691
395,91477,34060,12939,31549,12929,80.23720374
396,59036,20176,6227,27180,5453,80.32673782
397,63992,14543,11615,30840,6994,80.47484319
398,110958,44004,11578,43548,11828,80.57188982
399,60212,5592,24352,7702,22566,80.72066228
400,123931,23380,22696,11508,66347,82.29301645
401,90821,24212,19160,15650,31799,82.50189728
402,338703,122815,35539,31095,149254,82.53528226
403,505436,57944,190745,56525,200222,82.61091790
404,244851,58617,38656,27399,120179,82.68926204
405,129538,22733,30069,61906,14830,82.94013731
406,99427,8485,45752,9538,35652,83.05974179
407,180541,47792,40047,55119,37583,83.12580549
408,53485,5560,25812,7288,14825,83.40571485
409,55787,13779,13601,18612,9795,83.61119988
410,74459,19943,9461,6444,38611,83.85331700
411,94036,9659,33884,9096,41397,84.01252268
412,102109,19972,24314,43946,13877,84.61512141
413,323118,52230,103818,49259,117811,84.87676146
414,422509,117473,62406,198216,44414,85.01320183
415,276370,31741,135431,63418,45780,85.06721894
416,482577,83630,154782,85219,158946,85.46427345
417,219769,18369,92382,19401,89617,85.89802072
418,48703,15195,5677,4660,23171,85.94010248
419,116261,57511,11108,14098,33544,86.59850597
420,153197,17161,72897,38650,24489,86.72098644
421,280392,76941,55757,48469,99225,86.77162709
422,488414,128994,82124,54802,222494,87.13193349
423,82604,28384,8191,38500,7529,87.41609908
424,151114,18030,57715,56873,18496,87.50756694
425,434501,54978,197349,82608,99566,87.51819701
426,57255,8756,20609,9524,18366,87.96730192
427,484388,215363,63226,113430,92369,88.03106954
428,180488,16134,73334,15857,75163,88.17400253
429,562959,73580,189910,59741,239728,88.57297292
430,44813,9126,13521,9159,13007,88.58493505
431,227697,95582,18707,18897,94511,88.68713829
432,269700,48547,83472,45047,92634,88.76235729
433,76299,29394,11293,22944,12668,88.86666382
434,179048,68912,21455,66636,22045,88.86971379
435,139561,28877,40526,41345,28813,89.44087300
436,505294,57720,194024,60212,193338,90.12715760
437,306776,58298,101551,83127,63800,90.40533594
438,94280,19765,20647,12256,41612,90.64752176
439,207474,40031,48010,27747,91686,90.68227103
440,116701,17228,28733,58389,12351,90.83460804
441,228808,48648,41423,112468,26269,90.89127512
442,213254,28634,57119,19936,107565,90.96194989
443,545164,90460,150055,63925,240724,91.25341966
444,80100,37952,8512,22581,11055,91.43089357
445,637904,264651,86675,123643,162935,91.57038652
446,269836,31885,98259,33289,106403,91.66124628
447,84430,30487,9372,36060,8511,91.82376126
448,172997,41944,32502,74879,23672,91.85118685
449,112533,15958,34037,49470,13068,91.97708019
450,90478,16363,23162,38918,12035,92.04048138
451,66085,27463,7413,22207,9002,92.43776473
452,114349,23192,19271,60524,11362,92.52899082
453,235682,98265,25479,28884,83054,92.69764688
454,77601,9286,30175,29087,9053,92.73750235
455,164256,32777,52389,34729,44361,93.06503956
456,508714,63528,229826,97761,117599,93.27790026
457,139548,40352,27615,46731,24850,93.28441951
458,218798,21236,112722,31513,53327,93.31421095
459,145527,23920,53674,29099,38834,93.36809973
460,114359,25211,32211,31035,25902,93.39726132
461,73713,21264,9120,6622,36707,93.54760332
462,81075,13738,28819,19397,19121,93.58170243
463,100816,21198,27521,32971,19126,93.70188170
464,718144,93290,273211,247087,104556,94.10746419
465,98874,43499,11198,30293,13884,94.21041068
466,113721,20062,30108,17496,46055,94.54813771
467,77387,8293,39196,14023,15875,94.57225903
468,47220,6710,15008,20239,5263,94.69497464
469,52215,16412,7374,6277,22152,94.83737847
470,117410,36173,15641,13386,52210,94.83812457
471,127549,33390,17522,63650,12987,94.95536080
472,66154,8810,20268,7331,29745,95.07420605
473,71003,7472,34446,9794,19291,95.11540000
474,175326,20994,50287,87473,16572,95.17495905
475,299062,111513,29600,26754,131195,95.24852413
476,73479,9360,30294,10924,22901,95.51010458
477,99334,24222,17894,13500,43718,95.57676983
478,120479,17231,51318,23605,28325,95.95525442
479,98102,47054,11244,19569,20235,95.95978552
480,57342,28937,5591,8172,14642,96.11778683
481,418287,43691,156329,177128,41139,96.14081535
482,149096,24589,54752,29272,40483,96.27228905
483,135473,13036,61411,14621,46405,96.28759627
484,79765,35153,10257,17319,17036,96.55987851
485,58778,17556,11837,11720,17665,96.87390647
486,593288,206539,80722,78545,227482,97.02767162
487,94807,9960,32597,8451,43799,97.43726494
488,72008,30506,10087,14889,16526,97.72604454
489,153981,13131,68551,58094,14205,98.16463891
490,248631,75992,46601,43529,82509,98.40089205
491,56077,15489,9551,24232,6805,98.59764627
492,225626,71591,43414,57967,52654,98.99715873
493,100275,52273,10009,18532,19461,99.02030910
494,143982,13242,73848,37543,19349,99.49897713
495,53951,9305,11168,28252,5226,99.70374952
496,171196,46071,22241,86557,16327,99.70765426
497,112667,51086,14025,20011,27545,99.92113249
498,97244,13497,40433,17362,25952,100.06264968
499,65489,6749,29472,8495,20773,100.27966860
500,119816,24084,25732,14215,55785,100.37156614
501,112522,36181,19709,37384,19248,100.42574211
502,93505,21582,18450,12620,40853,100.60258872
