event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
554,215420,18601,88472,17196,91151,110.98649771
555,118888,22881,36263,37787,21957,111.77042454
556,113431,52838,12721,16682,31190,111.81441357
557,115946,28397,16556,59766,11227,112.28011020
558,80462,26560,15010,19956,18936,112.54175553
559,209078,45174,34502,106671,22731,112.63160427
560,260753,29051,131979,54058,45665,112.72944056
561,105755,25578,27868,22314,29995,112.94535305
562,43910,19212,3375,3827,17496,113.07172508
563,208303,33924,73982,38671,61726,113.13846866
564,120291,17572,47204,28092,27423,113.36959184
565,70951,16629,17234,11386,25702,113.70158044
566,57859,12120,15339,20353,10047,114.43884197
567,232698,76079,43989,57725,54905,114.45486032
568,79854,16298,13929,7585,42042,114.49059063
569,99649,19476,23082,13372,43719,114.67162653
570,132991,50261,20797,26179,35754,114.90572889
571,108380,55533,11605,21840,19402,115.01056323
572,52414,10227,13539,8213,20435,115.15530726
573,242431,38667,55944,26122,121698,115.24680723
574,76413,23847,14470,22685,15411,115.40662243
575,96340,20569,28088,26881,20802,115.55781599
576,85814,6306,37852,7833,33823,115.89508010
577,44126,22518,4509,8063,9036,115.90047726
578,280905,27444,112947,111576,28938,116.03290333
579,94318,16500,33464,24400,19954,116.30831914
580,77494,8903,29894,28858,9839,116.72293399
581,140671,22197,39510,62594,16370,116.95142807
582,73909,8973,32169,17178,15589,116.95950311
583,348982,115027,49879,48416,135660,116.98731388
584,83527,30787,13397,22536,16807,117.22324412
585,62557,9862,24021,12466,16208,117.23393915
586,236454,23448,96332,24085,92589,117.36971574
587,188221,71093,30651,41075,45402,117.56308551
588,83939,10514,39206,15916,18303,117.67527605
589,48477,22725,3828,4755,17169,117.74778612
590,57552,6663,24514,16089,10286,117.75762489
591,121826,45674,14439,13616,48097,117.91688716
592,127129,25432,21977,11874,67846,117.98354516
593,99866,48487,9235,11609,30535,118.17619304
594,420655,90450,106805,125407,97993,118.27739636
595,63921,12950,10831,34073,6067,118.46647045
596,122422,15821,40512,14264,51825,118.48257419
597,90690,15455,31340,21995,21900,118.54949804
