event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
374,180548,40719,43132,29786,66911,4.82737525
375,51828,21001,7022,16294,7511,4.84031369
376,57289,17307,10628,20427,8927,4.84482109
377,118138,24798,34523,24816,34001,4.86281012
378,94749,9399,35538,9143,40669,4.86341824
379,56995,5490,24534,5792,21179,4.86928889
380,185081,33872,54380,66906,29923,4.87549473
381,189334,27558,63510,72340,25926,4.88342006
382,351120,144307,33642,33825,139346,4.88510508
383,117331,22855,37805,29915,26756,4.89025038
384,179612,19794,75955,60423,23440,4.92893316
385,44986,5589,12764,22815,3818,4.93043969
386,55645,18777,9616,15782,11470,4.95902780
387,201173,17628,84494,18381,80670,4.96329009
388,397064,49878,182332,78415,86439,4.97021482
389,57948,11208,18798,16564,11378,5.02176070
390,194184,19149,87551,66847,20637,5.03400771
391,399045,122659,67793,147050,61543,5.03832011
392,72303,6906,37398,16989,11010,5.05730700
393,148238,62139,21321,33490,31288,5.07346115
394,62622,5594,32493,16046,8489,5.07528087
395,255271,51169,67877,95687,40538,5.08837753
396,145450,16030,69989,25472,33959,5.10728595
397,135484,19516,35102,14443,66423,5.12711494
398,150903,54612,25063,30215,41013,5.14247223
399,133914,40418,16165,64194,13137,5.14486132
400,126522,24814,36122,43014,22572,5.17012035
401,200011,46887,49812,67016,36296,5.19484575
402,94857,30779,17765,27599,18714,5.20238392
403,146292,25087,36706,18284,66215,5.22828384
404,168836,25447,43586,18475,81328,5.23183514
405,139755,26073,33074,19082,61526,5.24753487
406,228390,104076,25658,31347,67309,5.24775014
407,297116,46988,106227,52339,91562,5.26385342
408,202855,45477,39502,25921,91955,5.26779771
409,78851,7040,31513,6980,33318,5.27744253
410,262972,72737,34147,130016,26072,5.28615149
411,66392,9830,20227,28768,7567,5.29232475
412,57782,19899,10216,16043,11624,5.29865118
413,45246,16719,4554,19694,4279,5.31499197
414,174134,18922,89582,28885,36745,5.31792491
415,115082,11093,61333,20031,22625,5.31820190
416,112255,20683,37100,23662,30810,5.32064694
417,69579,6464,32675,9639,20801,5.32414693
418,50795,16022,5685,3961,25127,5.37739649
419,47206,22452,3861,4658,16235,5.38098616
420,266865,34543,76172,26760,129390,5.40501296
421,64930,25233,7381,24042,8274,5.40607466
422,156538,69353,17021,19837,50327,5.43391655
423,51809,3758,22888,4905,20258,5.48017612
424,70513,24342,6801,33203,6167,5.49226311
425,398586,42262,155969,159105,41250,5.50908388
426,70550,7293,36404,15579,11274,5.54750989
427,329181,51224,144178,61319,72460,5.57963230
428,219387,30358,73084,89765,26180,5.60501960
429,67182,12652,13054,6646,34830,5.61205468
430,60986,5187,24168,4763,26868,5.61520510
431,72744,16669,14052,33152,8871,5.62528545
432,52834,7099,14959,5627,25149,5.62544898
433,88718,38257,11321,15729,23411,5.62921443
434,352023,89945,56083,36046,169949,5.64443564
435,58057,8677,23898,11476,14006,5.64457429
436,73318,24021,13763,21052,14482,5.64927591
437,285702,43055,72275,28493,141879,5.65547626
438,478120,132051,100429,155184,90456,5.65726628
439,122657,12629,42099,11288,56641,5.66300985
440,123915,31054,25310,19609,47942,5.66945025
441,149099,42046,18240,74645,14168,5.68616694
442,271512,28635,140384,48569,53924,5.68641838
443,260674,30432,84442,24605,121195,5.69931938
444,42030,3713,17405,3089,17823,5.69950391
445,84507,19091,22696,20609,22111,5.72391976
446,85017,8471,40727,13847,21972,5.72848383
447,157226,44992,33568,44946,33720,5.77352025
448,159733,40722,34446,29524,55041,5.77558388
449,496266,93544,123199,53367,226156,5.77735242
450,54999,9853,18425,14999,11722,5.77883860
451,86487,20722,15685,11617,38463,5.78609176
452,184028,82748,16133,68200,16947,5.79433012
453,47700,25093,4724,8250,9633,5.80112125
454,40154,3504,20855,5067,10728,5.86050974
455,154437,27441,40078,64499,22419,5.90315639
456,202740,96196,23772,33864,48908,5.91745734
