event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
328,101320,15725,37760,27074,20761,50.05305704
329,58742,17946,12108,16505,12183,50.31166951
330,55512,12464,15349,15961,11738,50.31225951
331,112672,23998,23841,51410,13423,50.38337181
332,439416,157793,68799,138992,73832,50.77128325
333,79226,17185,22923,22172,16946,50.98747664
334,108591,15777,44644,28319,19851,51.00740374
335,151321,76896,14240,19829,40356,51.16997030
336,251991,62899,37171,25889,126032,51.26662432
337,552985,221078,57730,62856,211321,51.33851941
338,122041,44468,15493,47743,14337,51.36176486
339,49542,6270,19608,9286,14378,51.62824526
340,81418,20421,12233,8464,40300,51.66010291
341,102200,38825,15261,29743,18371,52.37601727
342,138628,13937,69256,18031,37404,52.53040747
343,200329,87870,26524,42228,43707,53.18976377
344,173389,17878,60145,16692,78674,53.47848518
345,176281,20955,67116,22238,65972,53.49873027
346,98537,33660,13331,13369,38177,53.70653549
347,66935,22728,8061,29261,6885,53.75890516
348,363127,136690,54683,62870,108884,53.81220501
349,121706,30544,31144,26740,33278,53.83006912
350,168754,22939,44226,17705,83884,53.84715473
351,134604,17825,55854,39374,21551,54.34159030
352,57836,12268,13455,24120,7993,54.42598298
353,97554,15907,36494,18536,26617,54.62286202
354,231459,35049,70257,95401,30752,54.70556559
355,105642,23010,27444,35124,20064,54.95609888
356,172483,38321,28017,18381,87764,55.03220888
357,65508,17100,14393,21586,12429,55.14740656
358,461736,196809,52450,61740,150737,55.15348863
359,138631,14586,66750,18829,38466,55.16340891
360,108678,32503,14022,50517,11636,55.22380538
361,69891,33895,7378,18039,10579,55.57131400
362,57336,17445,8399,24359,7133,55.68737742
363,87473,5556,41034,32802,8081,55.69923925
364,198010,15860,83542,81579,17029,55.71125971
365,114519,57140,11931,30249,15199,55.91247040
366,67012,6305,34933,15517,10257,55.97738124
367,129656,62119,15216,24449,27872,56.05414358
368,106971,55373,9758,14462,27378,56.13210322
369,91266,9398,46479,17813,17576,56.16846874
370,91590,25932,19454,23579,22625,56.26712244
371,413147,198524,47748,83908,82967,56.46640290
372,350099,54699,98203,43049,154148,56.60215753
373,65706,13534,19109,13160,19903,56.85009631
374,245274,92102,24884,104152,24136,56.87848864
375,131347,16903,57775,28333,28336,57.01476026
376,103876,12835,30533,50520,9988,57.37191256
377,91880,7466,40126,8931,35357,57.54019841
378,539328,243912,65453,118640,111323,57.72854025
379,46045,4356,24394,9346,7949,57.84462309
380,97928,7982,48132,11267,30547,58.01135344
381,46063,16773,4237,3630,21423,58.30461546
382,594574,73956,259624,108626,152368,58.32478904
383,139108,49924,14429,61107,13648,58.75928730
384,142689,15433,58609,52854,15793,58.86788359
385,86903,28063,9377,41745,7718,58.87069319
386,59079,4251,27308,22178,5342,58.87291211
387,141695,70694,15838,27327,27836,59.11235036
388,122772,14868,47489,45771,14644,59.18156334
389,56110,15502,12284,13213,15111,59.24440225
390,83421,12082,34534,17775,19030,59.25673992
391,72666,8093,24332,6369,33872,59.62386193
392,46488,12553,9451,8364,16120,59.77401253
393,41479,18161,3019,3269,17030,59.93399677
394,92937,10757,42129,18308,21743,60.17263761
395,143960,25358,28681,74805,15116,60.26671880
396,57042,11729,17768,14643,12902,60.55920611
397,98205,16138,25663,45775,10629,60.77786313
398,132893,16566,57423,22735,36169,60.97690526
399,72553,21168,9722,33975,7688,61.08208126
400,58220,25165,6506,18852,7697,61.08393674
401,54733,17197,7593,6526,23417,61.32055424
402,383687,68892,130586,90291,93918,61.40273297
403,111648,32169,23887,32010,23582,61.66211152
404,153520,13020,64179,63016,13305,61.77181056
405,58297,8214,25133,13178,11772,62.19619899
406,296126,28760,130728,32376,104262,62.25489466
407,127976,10349,54470,11167,51990,62.48332030
408,111399,45617,11072,11359,43351,62.77679117
409,115676,39344,20470,28553,27309,62.87314637
410,56564,23828,7399,12932,12405,62.99957514
411,438373,188876,49287,141518,58692,63.48462265
412,537487,200142,62954,56401,217990,63.55353545
413,274142,69143,62942,92828,49229,63.59027576
414,160613,63164,24311,43625,29513,63.78078166
415,324452,71224,81137,115649,56442,63.86047135
416,113972,44968,17644,26813,24547,64.46708915
417,296765,83299,39354,30656,143456,64.60400493
418,59128,22540,5302,4586,26700,64.63516457
419,207590,23691,93109,57514,33276,64.73525770
420,59257,7838,23447,19703,8269,64.84527758
421,344003,56684,128780,84312,74227,65.15926424
422,123011,16707,37890,14062,54352,65.17419503
423,275631,38740,93561,38020,105310,65.23900744
424,220751,97040,20870,21544,81297,65.91094950
425,57102,12184,14610,9441,20867,65.92297240
426,180852,75599,14684,76167,14402,66.01253508
427,94133,19601,17379,46384,10769,66.19442639
428,262779,53048,81945,71805,55981,66.21455835
429,104475,11690,41095,12987,38703,66.32130006
430,173269,37304,44939,30541,60485,66.38000167
431,162728,81800,16011,21409,43508,66.54796846
432,398288,78827,117950,129239,72272,66.76166809
433,404340,59354,141734,62063,141189,67.20869328
434,111804,36417,16964,16656,41767,67.29995709
435,194953,94023,17429,23356,60145,67.48143062
436,50499,14605,11017,11228,13649,67.92934356
437,54947,25921,4736,5493,18797,68.05906156
438,480338,57750,222317,105513,94758,68.28852453
439,295267,36482,89863,30577,138345,68.37407477
440,109147,9927,56808,15457,26955,68.50747863
441,290314,33362,143549,49746,63657,68.73780115
442,116964,16439,33948,13535,53042,68.97102653
443,71555,8272,30044,10156,23083,69.44681322
444,108980,57201,11019,19343,21417,69.51535405
445,159001,20541,42992,14963,80505,69.51996231
446,69741,17669,14838,26121,11113,69.68887518
447,66104,35196,6076,10579,14253,69.80803244
448,78687,7997,34366,27655,8669,70.36566133
449,51582,6725,21271,16365,7221,70.63777816
450,382364,177246,38434,51716,114968,70.65314337
451,148167,11506,64854,58897,12910,71.07623649
452,123316,15492,54412,26624,26788,71.35562914
453,54647,13606,14133,15308,11600,71.44589297
454,229296,35387,68580,95248,30081,71.71827074
455,137503,45477,14378,65448,12200,71.92479881
456,135448,20853,45928,20674,47993,72.23851080
457,82151,21050,16956,13571,30574,72.45129143
458,46277,16758,7266,13061,9192,72.66990544
459,110472,49457,13020,29669,18326,72.91427100
460,158315,65312,17075,56595,19333,72.91756394
461,141805,24885,39698,20668,56554,73.31385225
462,320305,100960,64379,82540,72426,73.32913633
463,56798,13279,15403,12908,15208,73.36743949
464,421856,67960,113866,193572,46458,73.37550036
465,64412,6185,29029,6856,22342,73.44057646
466,157381,27453,51474,50901,27553,73.47545501
467,96751,20347,28380,25338,22686,73.52249005
468,64377,11903,15120,7559,29795,73.58214319
469,85921,17543,18479,11421,38478,73.86478583
470,76433,37373,7859,9563,21638,74.22589568
471,403939,47829,181485,110993,63632,74.54890111
472,141262,38821,31861,38675,31905,74.73611262
473,137851,40461,16754,66703,13933,74.75349699
474,43465,3736,22552,11395,5782,74.78873210
475,92331,13172,28133,10680,40346,74.81537026
476,91774,22677,22231,29860,17006,75.27039020
477,74494,20118,16578,15256,22542,75.37134322
478,57603,10131,20107,11396,15969,75.73013584
479,193892,36888,35978,101357,19669,75.77899125
480,53890,3504,25282,5459,19645,76.17055269
481,126286,47649,20477,27394,30766,76.24715080
482,71355,10857,20818,8498,31182,76.47903397
483,113654,8161,47924,9394,48175,76.64463217
484,156752,77695,15771,43482,19804,76.78029511
485,83791,16640,26785,23533,16833,76.90901870
486,207600,78569,24219,23515,81297,76.97936560
487,545004,65148,225864,79652,174340,77.06894939
488,100937,20818,17284,53208,9627,77.14126145
489,50827,3283,24952,17205,5387,77.79457821
490,396443,162104,42398,46284,145657,77.82200618
491,73760,32777,7451,24477,9055,78.10590238
492,160306,17749,67812,54269,20476,78.38886697
493,83402,13354,30397,24299,15352,78.46207887
494,245823,44784,53611,29015,118413,78.54264005
495,92821,17462,29156,17339,28864,78.55989908
496,168171,53929,34194,49922,30126,78.60832975
497,47488,7850,10720,4126,24792,78.94350990
498,71487,20271,11917,9261,30038,78.98544921
499,100369,24798,17188,46369,12014,78.99132480
500,232346,77547,24794,107732,22273,79.09820347
501,186387,35676,60123,37587,53001,79.19198646
502,236726,20879,110126,81711,24010,79.28690878
503,73652,9439,30041,23593,10579,79.29637851
504,369123,142922,40981,41429,143791,79.39715254
505,73736,21216,11126,9237,32157,79.42297649
506,87254,31209,13543,26225,16277,79.47221304
507,471693,69197,171520,110632,120344,79.69435729
508,469988,77717,171740,89828,130703,79.69477287
509,49623,5573,20750,9022,14278,79.94640585
510,291033,107306,34424,116464,32839,80.08638711
511,124392,42645,13728,11737,56282,80.10516726
512,228000,95752,23365,24708,84175,80.14182315
513,158001,28295,52787,45205,31714,80.18558863
514,134941,44697,23927,39236,27081,80.33821321
515,118145,60114,11706,30537,15788,80.34211707
516,148650,62373,21745,34527,30005,80.46531164
517,195320,22233,62488,91920,18679,80.49090967
518,45530,9779,12185,16188,7378,80.70944149
519,93939,47344,9199,13142,24254,81.02126843
520,199845,17712,94638,65969,21526,81.08781741
521,131762,37290,28106,26826,39540,81.28270599
522,194211,15870,85610,74866,17865,81.33908673
523,116491,30943,25840,23594,36114,81.60240405
524,143055,47898,16098,13186,65873,81.60732194
525,166680,54978,26938,26295,58469,81.67639632
526,119080,32716,27532,26362,32470,81.76074346
527,73234,17175,18227,24970,12862,81.95128351
528,322353,152611,38768,67220,63754,82.11485386
529,237746,113219,28262,41100,55165,82.25596178
530,103086,28055,20490,17506,37035,82.75058418
531,368610,37352,148199,145817,37242,82.79634209
532,109099,10346,58217,22804,17732,82.87232219
533,187848,23017,59336,86329,19166,83.17610942
534,159123,23208,60137,25594,50184,83.22525820
535,115091,11112,40214,52643,11122,83.34854771
536,63658,9569,19495,26372,8222,83.34897921
537,152756,37340,36937,51111,27368,83.35864798
538,53272,11842,8422,4840,28168,83.51408024
539,76238,28899,9384,28465,9490,83.61235175
540,105746,9466,47873,38177,10230,83.64353348
541,79441,9366,34984,11879,23212,83.64550529
542,53795,5355,18682,4094,25664,83.72474467
543,751291,297557,94965,225683,133086,83.88372212
544,156512,34604,40298,53465,28145,84.24683207
545,276207,96639,43000,93491,43077,84.38226237
546,56296,15704,9006,6376,25210,84.46396543
547,417593,87304,91311,182725,56253,85.39979034
548,201598,43311,36057,99201,23029,85.41682402
549,152015,59047,17618,17326,58024,85.61737561
550,122664,14098,42744,12324,53498,85.73302714
551,107549,10232,53902,30019,13396,85.82768289
552,72671,6421,32634,6768,26848,85.96390994
553,156316,19222,65824,46362,24908,86.38301079
554,208639,22598,98594,27375,60072,86.39958030
555,335362,132299,48491,57047,97525,86.51890140
556,132525,22317,46991,37557,25660,86.71844146
557,88894,22800,20316,29837,15941,86.72478157
558,57495,28178,5254,17258,6805,86.75969100
559,62502,30714,5524,19051,7213,86.93359732
560,230362,121164,23776,47631,37791,87.20932152
561,134491,65688,14491,20368,33944,87.55963801
562,39383,3145,18855,13441,3942,87.62696499
563,98224,33269,16941,19322,28692,87.70066911
564,287919,76535,48667,126123,36594,87.81869149
565,170054,17848,72017,20252,59937,87.85467443
566,217042,42521,48371,27457,98693,88.12492978
567,51570,4704,27117,11982,7767,88.24774295
568,84308,17081,15802,8716,42709,88.47636902
569,59705,26241,7699,12795,12970,88.58275364
570,135042,38563,26400,23390,46689,88.76745942
571,362419,78564,64404,180246,39205,89.09399363
572,72708,9094,21419,35281,6914,89.21613969
573,103074,14087,29050,48733,11204,89.22627010
574,56748,19693,5830,5381,25844,89.70708201
575,83031,9308,40432,16486,16805,89.73348576
576,61493,6762,31049,13306,10376,89.79927891
577,54333,9643,11071,27963,5656,90.18938966
578,43407,22976,3749,5756,10926,90.34661032
579,53684,17454,10591,14181,11458,90.43550192
580,201155,22018,74527,21285,83325,90.65002209
581,476210,75569,131703,56064,212874,90.70095165
582,242070,68821,42390,97636,33223,90.73027405
583,50281,12191,12916,13825,11349,91.43750499
584,69099,32196,7760,17466,11677,91.51148410
585,115181,14574,31251,57817,11539,91.84931538
586,115971,37367,22772,24159,31673,92.37178512
587,63730,23831,9880,12032,17987,92.45006646
588,48146,11691,8314,5373,22768,92.61079276
589,71953,28986,7611,26894,8462,92.83538048
590,56446,27935,6254,11970,10287,92.95653984
591,77645,19362,11096,6782,40405,93.38058208
592,267134,122752,33561,47696,63125,93.65810316
593,66458,33509,6119,18561,8269,93.69568078
594,70244,13858,20054,12738,23594,93.82954464
595,215014,55817,29670,21839,107688,93.87617764
596,174086,23409,72456,29997,48224,93.97976331
597,459658,73449,165938,83028,137243,94.00516504
598,94014,17774,29845,15220,31175,94.27547321
