event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
385,120367,17741,42026,18833,41767,76.42383230
386,95086,29187,14354,13591,37954,76.50463856
387,504789,118718,128121,156413,101537,76.55667898
388,54036,9705,11568,27121,5642,76.60996447
389,85424,17060,17706,41139,9519,76.67984721
390,59377,10892,19832,14660,13993,77.05867888
391,175873,52644,36088,44410,42731,77.68465131
392,113816,16495,35215,48423,13683,77.82974762
393,102516,13694,25890,9136,53796,77.95768963
394,200570,32942,43875,20165,103588,78.03686992
395,133759,66446,11871,15980,39462,78.05120209
396,102231,19941,33282,21523,27485,78.52760760
397,52455,6305,24103,9940,12107,78.56239483
398,291557,32177,99139,26963,133278,78.81645947
399,44941,23709,4170,9109,7953,79.11959241
400,72497,14766,20956,21032,15743,79.22997351
401,123547,14894,47195,47212,14246,79.24897537
402,259722,105214,36741,75814,41953,79.32801892
403,89111,12693,24478,9685,42255,79.35147277
404,191076,20763,97607,34432,38274,79.54543076
405,79632,9765,24072,38140,7655,79.62488083
406,143643,13876,60008,53606,16153,79.74518567
407,37921,2803,14991,2987,17140,80.10897080
408,202714,72191,27259,27249,76015,80.42987366
409,199659,103380,20025,46139,30115,81.03085200
410,172085,15645,67194,73188,16058,81.08866845
411,68471,28592,5964,27814,6101,81.13991064
412,165076,18875,78050,41548,26603,81.28056017
413,68523,11690,19415,28062,9356,81.59332782
414,98456,11095,33011,44700,9650,81.84567099
415,69679,20412,14576,15912,18779,82.05501882
416,324299,58031,77143,149310,39815,82.20951586
417,97306,9061,50767,15285,22193,82.67000669
418,711968,190714,133082,295991,92181,82.68813647
419,432973,43857,186593,152230,50293,82.74322116
420,73275,25712,7655,32700,7208,83.01721066
421,83346,10040,38245,19293,15768,83.05884476
422,53191,11565,9196,26922,5508,83.27218177
423,200975,104400,21613,35150,39812,83.56833413
424,97261,8561,40030,9221,39449,83.75070232
425,122091,15268,45546,16695,44582,83.96877995
426,88641,8624,34557,36917,8543,84.20245272
427,401648,96634,68248,45226,191540,84.27721908
428,71130,29458,7452,25925,8295,84.64976467
429,194051,90024,16591,25635,61801,84.68392405
430,593068,162989,128252,183773,118054,84.89493997
431,117281,9960,48522,9229,49570,85.17875919
432,69456,12925,17550,29550,9431,85.32105938
433,74152,5824,32668,6320,29340,85.80223883
434,152557,15706,77441,22517,36893,85.84299085
435,80120,22707,17389,17116,22908,85.87115631
436,100867,32291,11480,8477,48619,85.95785968
437,66221,18184,9274,6602,32161,86.00098758
438,63200,11420,21307,16143,14330,86.11593536
439,311945,110235,49309,53607,98794,86.14531539
440,62625,7710,18357,5174,31384,86.19228849
441,65430,7372,25715,7321,25022,86.37430589
442,292315,120848,25491,25866,120110,86.42571489
443,73155,37646,7601,14116,13792,86.64902557
444,48595,19550,6677,15025,7343,86.80715471
445,53390,14305,9573,7083,22429,86.97052522
446,126726,22663,25287,12027,66749,87.48136970
447,144995,21002,49119,54094,20780,87.87604731
448,61234,6800,25960,10363,18111,88.84471937
449,130958,20458,50874,29790,29836,90.02075527
450,64886,14976,17972,14663,17275,90.12963427
451,123593,24430,36887,39563,22713,90.65158850
452,83689,12785,34411,20799,15694,90.74443876
453,109436,19794,25856,50283,13503,90.97834698
454,154087,31182,29853,16827,76225,91.55618928
455,76746,17704,20769,16358,21915,91.61192002
456,120518,26691,31693,22252,39882,91.77975694
457,69138,14491,20012,14348,20287,91.78180377
458,47952,4920,20331,5240,17461,92.13274532
459,147196,13908,72067,44018,17203,92.28841548
460,110515,38865,18453,31685,21512,92.40362313
461,153460,23115,45234,19225,65886,92.45428323
462,135490,16817,56280,18644,43749,92.47621219
463,65415,11125,23148,16663,14479,92.48789461
464,94939,13312,40899,23057,17671,92.78977420
465,60709,6980,21261,5943,26525,92.97547605
466,91869,17885,20239,43045,10700,93.81189139
467,536705,56042,213304,59144,208215,94.14859481
468,394632,143799,56843,136308,57682,94.33113175
469,91547,25127,15316,12214,38890,94.78769833
470,79623,7148,29508,6399,36568,94.83813563
471,98941,16045,37010,24443,21443,95.13957729
472,113004,11376,42646,11121,47861,95.28573112
473,134264,30755,36631,35335,31543,95.66216613
474,69848,6289,35565,8299,19695,95.79473056
475,123495,28498,33548,26496,34953,95.83143361
476,94245,7447,40100,39130,7568,95.84290140
477,60754,16535,12351,21744,10124,95.92357925
478,392494,59229,160842,94982,77441,96.28490861
479,88796,44980,7897,25171,10748,96.28807101
480,240597,51097,67387,48708,73405,96.43215199
481,153645,49068,30582,41388,32607,96.71268683
482,149450,40858,33887,41111,33594,96.84245294
483,57940,10303,15187,25191,7259,96.84615771
484,1.00518e+06,306270,302923,163723,232264,96.92949388
485,153428,31154,43803,50967,27504,97.15043614
486,383450,35692,155347,35932,156479,97.45153513
487,420249,112825,64322,45068,198034,97.56010523
488,45154,23839,4380,7279,9656,98.26475180
489,44751,3271,19059,3225,19196,98.45706454
490,67733,8171,31389,12110,16063,98.50863019
491,73476,8845,31391,23095,10145,98.66511021
492,78392,36781,9210,17755,14646,98.67710472
493,44048,17408,3815,3566,19259,98.69188090
494,47888,10225,11674,19053,6936,98.72805008
495,116264,48337,13006,14548,40373,98.84123284
496,260275,123337,31594,57040,48304,99.20511179
497,83098,15397,22683,32588,12430,99.68200976
498,379034,49150,167358,69191,93335,99.94593305
499,114342,17043,46882,22829,27588,100.16328621
500,79757,35259,10020,13854,20624,100.21976252
501,48847,16984,7158,17385,7320,100.90547143
502,96200,21227,27270,26048,21655,100.97030179
503,81614,35835,8385,9920,27474,101.33528817
504,675518,86388,276893,200166,112071,101.60077348
505,131163,37645,19763,16046,57709,101.83608562
506,594820,178308,98370,88381,229761,102.05009943
507,533723,75194,225507,111180,121842,103.27528718
508,92374,35903,13415,14165,28891,103.58815910
509,155977,17450,66340,52231,19956,103.76661827
510,77356,7242,36769,24152,9193,104.20046186
511,84248,8283,44393,17584,13988,104.34132637
512,70475,18872,12004,30833,8766,104.38219092
513,96426,13158,31040,41470,10758,104.44039761
514,76441,34547,6774,28418,6702,104.70328013
515,45391,12676,9100,16213,7402,105.25320507
516,91641,12773,23490,8123,47255,105.25677682
517,185835,17499,81968,68111,18257,105.42251513
518,44814,18482,5912,12108,8312,105.69553539
519,49113,17617,4607,3737,23152,105.82835918
520,274568,62951,44744,27618,139255,105.95954370
521,102914,25060,21969,16429,39456,106.30334465
522,71217,7246,28832,27727,7412,107.00335381
523,135624,50699,21863,32503,30559,107.33313228
524,83146,7996,29748,38129,7273,107.86508610
525,53047,21460,8041,13014,10532,107.92520433
526,80964,7930,27575,6790,38669,108.13892929
527,431881,43248,170900,43482,174251,108.46255509
528,276781,37153,73563,137379,28686,108.49461625
529,54881,5376,29047,11524,8934,108.58815121
530,79622,19324,13771,9206,37321,108.73071134
531,87976,33476,10514,33283,10703,108.84541435
532,88392,12373,22205,8049,45765,109.25681796
533,256903,127782,27691,62926,38504,109.44338589
534,59141,11675,18957,11931,16578,109.52994149
535,120240,15369,45000,44288,15583,109.58362306
536,169245,20960,77162,35423,35700,109.58578943
537,65736,25088,6740,6655,27253,109.91204630
538,88017,45213,8660,13071,21073,109.96552506
539,141756,17069,42415,12782,69490,110.27351641
540,571013,89243,250174,101858,129738,110.40495479
541,428860,76682,143772,123466,84940,111.38743394
542,311445,121588,29875,27753,132229,112.58048094
543,67212,13347,18297,24983,10585,112.65511993
544,132193,29908,27626,19081,55578,112.81937910
545,69471,6140,35939,18025,9367,113.91124293
546,99646,24327,15786,10840,48693,113.96551495
547,58987,17029,12338,12619,17001,114.18853584
548,93555,31868,16337,22277,23073,114.29172700
549,111669,10188,47884,41925,11672,115.18972158
550,83273,11186,33311,27056,11720,115.65385310
551,251249,70039,33021,24287,123902,115.79040140
552,59671,17426,11342,9395,21508,115.89664732
