event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
519,49684,20407,4122,3605,21550,3.35177280
520,54713,7134,23989,12937,10653,3.35653704
521,48351,3827,20284,3758,20482,3.36226258
522,41791,18299,3015,17553,2924,3.36273981
523,79992,20543,17292,14794,27363,3.36497980
524,181913,39603,48067,57639,36604,3.36597470
525,53100,16203,6594,24934,5369,3.36652159
526,44245,6241,11640,3735,22629,3.36827443
527,90966,32254,15170,22311,21231,3.37605096
528,242690,99284,31501,76625,35280,3.37833458
529,61204,9926,21493,11613,18172,3.38380950
530,47774,5672,22214,11284,8604,3.39158352
531,47668,8053,10176,4313,25126,3.39808341
532,48472,7900,16311,15440,8821,3.40361825
533,157720,62109,19351,55283,20977,3.41004568
534,118530,50093,11836,44374,12227,3.42128634
535,77284,25978,9587,7921,33798,3.42843682
536,68094,16948,10022,6498,34626,3.43750435
537,45079,8887,13575,15136,7481,3.44115708
538,58358,4981,24652,6033,22692,3.44223041
539,49721,4653,25886,12627,6555,3.45343439
540,106192,50948,8994,11346,34904,3.47160199
541,178452,46954,42473,50752,38273,3.47584940
542,63744,25463,7220,7813,23248,3.47660149
543,152530,75652,17157,25810,33911,3.49343187
544,83003,27121,14602,14462,26818,3.50659212
545,35719,12447,6030,7702,9540,3.51009692
546,119698,53686,11506,42363,12143,3.51897876
547,46705,20112,3900,3952,18741,3.52001286
548,175543,37149,51526,41373,45495,3.53589967
549,232747,62768,30245,116604,23130,3.54532544
550,45361,13157,9863,9960,12381,3.56400502
551,70573,27567,7199,28761,7046,3.56437869
552,108428,14640,28075,9586,56127,3.57120682
553,67170,24742,10752,18202,13474,3.57522268
554,212747,18334,88123,88502,17788,3.57658691
555,111239,50019,9153,10131,41936,3.58532112
556,245419,72390,51869,59326,61834,3.60972962
557,145939,13522,74660,38686,19071,3.61776701
558,219082,45727,64139,55236,53980,3.61852659
559,45648,20800,3409,3903,17536,3.61933041
560,51197,6750,17911,20805,5731,3.62315748
561,218335,21482,85300,21626,89927,3.62689961
562,63600,26767,7284,20759,8790,3.64189914
563,84964,26816,17105,22740,18303,3.64424705
564,203237,50698,51376,57033,44130,3.66492296
565,66980,10779,19479,29036,7686,3.67711318
566,50511,13344,7405,24996,4766,3.69301130
567,158556,82040,16839,34455,25222,3.69319850
568,45497,21795,4392,5697,13613,3.69624123
569,116038,30697,23279,43418,18644,3.70096111
570,108762,19641,21437,9842,57842,3.70691298
571,112032,11363,39417,51264,9988,3.70795412
572,204278,72289,32461,37153,62375,3.71973916
573,93094,20803,16274,10255,45762,3.72199446
574,129324,23958,40172,39469,25725,3.73437326
575,157264,16531,61398,63761,15574,3.73881226
576,209869,64754,39625,39450,66040,3.74046874
577,84576,16046,27966,17813,22751,3.75352440
578,37848,16558,2871,2732,15687,3.75605267
579,114557,31903,23567,20822,38265,3.75942322
580,47782,19952,6143,6978,14709,3.76430138
581,96633,34392,16446,21335,24460,3.76695453
582,141890,49905,17939,58300,15746,3.77049931
583,253267,33517,73076,119995,26679,3.80360769
584,106713,37968,16777,32063,19905,3.81325082
585,72925,11262,23345,10315,28003,3.82206605
586,190497,18127,94850,53663,23857,3.82935501
587,52269,24466,5637,7254,14912,3.83011424
588,134478,38375,23123,19392,53588,3.85185368
589,79437,32364,11896,18378,16799,3.85840600
590,47847,5611,19869,5717,16650,3.86274892
591,48284,21416,5473,13380,8015,3.86601598
592,107479,9889,47049,40120,10421,3.86928813
593,53616,18080,8369,18765,8402,3.87531484
594,49386,18599,4221,22992,3574,3.88685014
595,55272,5263,22590,5069,22350,3.88854698
596,226508,31392,76674,32056,86386,3.91681334
597,64654,8547,24604,22868,8635,3.91748037
