event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
549,104884,45604,13855,22223,23202,92.79890497
550,250961,55547,43586,28559,123269,93.06358251
551,47223,17920,7571,12236,9496,93.50043178
552,324427,81639,74275,109604,58909,93.65936300
553,140709,13994,49383,64829,12503,93.86914489
554,56360,7214,24073,14389,10684,94.35322063
555,85947,18699,24517,24321,18410,94.43151846
556,307826,30580,150324,41967,84955,94.54974251
557,89485,32526,14033,27565,15361,94.62026395
558,57985,5810,29399,7477,15299,94.85950203
559,151414,19282,54417,60102,17613,95.07310974
560,361855,46944,114103,160695,40113,95.14882712
561,167938,67309,23795,50913,25921,95.80845999
562,318172,28113,134442,29940,125677,95.89408924
563,131934,43099,20844,47901,20090,95.90816220
564,71837,15614,15205,9133,31885,96.13955816
565,202496,22326,103215,34579,42376,96.27379433
566,105773,20794,21536,51404,12039,96.37393277
567,124599,62353,13761,22771,25714,96.66842583
568,121779,27137,19965,12995,61682,96.75299164
569,112529,53014,10102,37135,12278,96.81858210
570,75386,20700,15743,24929,14014,96.93994584
571,557655,102662,182236,163827,108930,97.20332925
572,54138,6158,17171,26058,4751,97.22254907
573,290961,79717,38907,141483,30854,97.31468273
574,207169,64591,37903,68616,36059,97.32729244
575,450749,71802,134625,63216,181106,97.57024891
576,78708,27498,8184,7046,35980,97.76841517
577,75994,6900,26276,6541,36277,97.84279418
578,80952,7713,30873,35501,6865,97.94195218
579,277539,29698,135709,73518,38614,97.97780266
580,50723,4198,21308,3580,21637,98.02153013
581,200111,17467,82082,16048,84514,98.08910261
582,46205,19318,4825,4789,17273,98.40295824
583,104011,18167,34295,31630,19919,98.54456931
584,58084,8910,13842,5161,30171,99.00904986
585,115024,18145,25937,58419,12523,99.11415004
586,114543,60870,11221,23731,18721,99.40325223
587,579063,213284,71260,64141,230378,99.82335929
588,82639,7030,33925,7317,34367,99.93430249
589,140067,28445,32191,58951,20480,99.96616831
590,76308,39846,6801,11242,18419,100.01488106
591,87409,35266,12680,15753,23710,100.04493152
592,246991,128384,25027,40439,53141,100.07233854
593,477293,170409,81640,102091,123153,100.10810923
594,49047,4751,25635,7376,11285,100.41794493
595,792239,284605,108955,102976,295703,100.42489552
596,66417,29524,6104,24414,6375,100.85064506
597,90934,19110,25979,27344,18501,101.30172453
